state,county_name,fips_code,carrier,issuer_id,plan_count
AR,Yell County,5149,Ambetter of Arkansas,62141,19
AR,Yell County,5149,Arkansas Blue Cross and Blue Shield,75293,27
AR,Yell County,5149,Coventry Health and Life,60079,1
AR,Yell County,5149,QC Life and Health,37903,5
AR,Yell County,5149,QualChoice Health Insurance,70525,24
AZ,Apache County,4001,Blue Cross Blue Shield of Arizona,53901,8
AZ,Apache County,4001,Cigna Healthcare,86830,1
AZ,Cochise County,4003,Blue Cross Blue Shield of Arizona,53901,8
AZ,Cochise County,4003,Cigna Healthcare,86830,1
AZ,Coconino County,4005,Blue Cross Blue Shield of Arizona,53901,8
AZ,Coconino County,4005,Cigna Healthcare,86830,1
AZ,Gila County,4007,Blue Cross Blue Shield of Arizona,53901,8
AZ,Gila County,4007,Cigna Healthcare,86830,1
AZ,Graham County,4009,Blue Cross Blue Shield of Arizona,53901,8
AZ,Graham County,4009,Cigna Healthcare,86830,1
AZ,Greenlee County,4011,Blue Cross Blue Shield of Arizona,53901,8
AZ,Greenlee County,4011,Cigna Healthcare,86830,1
AZ,La Paz County,4012,Blue Cross Blue Shield of Arizona,53901,9
AZ,La Paz County,4012,Cigna Healthcare,86830,1
AZ,Maricopa County,4013,Aetna,78611,1
AZ,Maricopa County,4013,Cigna Healthcare,86830,1
AZ,Maricopa County,4013,Cigna Healthcare,97667,1
AZ,Maricopa County,4013,Health Net,91450,10
AZ,Mohave County,4015,Blue Cross Blue Shield of Arizona,53901,8
AZ,Mohave County,4015,Cigna Healthcare,86830,1
AZ,Navajo County,4017,Blue Cross Blue Shield of Arizona,53901,8
AZ,Navajo County,4017,Cigna Healthcare,86830,1
AZ,Pima County,4019,Blue Cross Blue Shield of Arizona,53901,2
AZ,Pima County,4019,Cigna Healthcare,86830,1
AZ,Pima County,4019,Health Net,91450,5
AZ,Pinal County,4021,Blue Cross Blue Shield of Arizona,53901,8
AZ,Pinal County,4021,Cigna Healthcare,86830,1
AZ,Santa Cruz County,4023,Blue Cross Blue Shield of Arizona,53901,8
AZ,Santa Cruz County,4023,Cigna Healthcare,86830,1
AZ,Yavapai County,4025,Blue Cross Blue Shield of Arizona,53901,8
AZ,Yavapai County,4025,Cigna Healthcare,86830,1
AZ,Yuma County,4027,Blue Cross Blue Shield of Arizona,53901,8
AZ,Yuma County,4027,Cigna Healthcare,86830,1
CA,Alameda County,6001,Anthem Blue Cross,27603,16
CA,Alameda County,6001,Blue Shield of California,70285,18
CA,Alameda County,6001,Cigna Healthcare,40025,9
CA,Alameda County,6001,Kaiser Foundation Health Plan,40513,20
CA,Alameda County,6001,Sutter Health Plan,64210,4
CA,Alpine County,6003,Anthem Blue Cross,27603,16
CA,Alpine County,6003,Blue Shield of California,70285,18
CA,Alpine County,6003,Health Net of California,67138,13
CA,Alpine County,6003,Sutter Health Plan,64210,4
CA,Amador County,6005,Anthem Blue Cross,27603,16
CA,Amador County,6005,Blue Shield of California,70285,18
CA,Amador County,6005,Health Net of California,67138,13
CA,Amador County,6005,Kaiser Foundation Health Plan,40513,20
CA,Amador County,6005,Sutter Health Plan,64210,4
CA,Butte County,6007,Anthem Blue Cross,27603,16
CA,Butte County,6007,Blue Shield of California,70285,18
CA,Butte County,6007,Health Net of California,67138,13
CA,Butte County,6007,Sutter Health Plan,64210,4
CA,Calaveras County,6009,Anthem Blue Cross,27603,16
CA,Calaveras County,6009,Blue Shield of California,70285,18
CA,Calaveras County,6009,Health Net of California,67138,13
CA,Calaveras County,6009,Sutter Health Plan,64210,4
CA,Colusa County,6011,Anthem Blue Cross,27603,16
CA,Colusa County,6011,Blue Shield of California,70285,18
CA,Colusa County,6011,Health Net of California,67138,13
CA,Colusa County,6011,Sutter Health Plan,64210,4
CA,Contra Costa County,6013,Anthem Blue Cross,27603,16
CA,Contra Costa County,6013,Blue Shield of California,70285,18
CA,Contra Costa County,6013,Cigna Healthcare,40025,9
CA,Contra Costa County,6013,Health Net Life Insurance Company,99110,18
CA,Contra Costa County,6013,Kaiser Foundation Health Plan,40513,20
CA,Contra Costa County,6013,Sutter Health Plan,64210,4
CA,Del Norte County,6015,Anthem Blue Cross,27603,16
CA,Del Norte County,6015,Blue Shield of California,70285,18
CA,Del Norte County,6015,Health Net of California,67138,13
CA,Del Norte County,6015,Sutter Health Plan,64210,4
CA,El Dorado County,6017,Anthem Blue Cross,27603,23
CA,El Dorado County,6017,Blue Shield of California,70285,18
CA,El Dorado County,6017,Health Net of California,67138,13
CA,El Dorado County,6017,Kaiser Foundation Health Plan,40513,20
CA,El Dorado County,6017,Sutter Health Plan,64210,4
CA,El Dorado County,6017,Western Health Advantage,93689,11
CA,Fresno County,6019,Anthem Blue Cross,27603,23
CA,Fresno County,6019,Blue Shield of California,70285,12
CA,Fresno County,6019,Health Net of California,67138,13
CA,Fresno County,6019,Kaiser Foundation Health Plan,40513,20
CA,Glenn County,6021,Anthem Blue Cross,27603,16
CA,Glenn County,6021,Blue Shield of California,70285,18
CA,Glenn County,6021,Health Net of California,67138,13
CA,Glenn County,6021,Sutter Health Plan,64210,4
CA,Humboldt County,6023,Anthem Blue Cross,27603,16
CA,Humboldt County,6023,Blue Shield of California,70285,18
CA,Humboldt County,6023,Health Net of California,67138,13
CA,Humboldt County,6023,Sutter Health Plan,64210,4
CA,Imperial County,6025,Anthem Blue Cross,27603,16
CA,Imperial County,6025,Blue Shield of California,70285,12
CA,Imperial County,6025,Kaiser Foundation Health Plan,40513,20
CA,Inyo County,6027,Anthem Blue Cross,27603,16
CA,Inyo County,6027,Blue Shield of California,70285,12
CA,Kern County,6029,Anthem Blue Cross,27603,16
CA,Kern County,6029,Blue Shield of California,70285,18
CA,Kern County,6029,Health Net Life Insurance Company,99110,10
CA,Kern County,6029,Health Net of California,67138,16
CA,Kern County,6029,Kaiser Foundation Health Plan,40513,20
CA,Kings County,6031,Anthem Blue Cross,27603,23
CA,Kings County,6031,Blue Shield of California,70285,12
CA,Kings County,6031,Health Net of California,67138,13
CA,Kings County,6031,Kaiser Foundation Health Plan,40513,20
CA,Lake County,6033,Anthem Blue Cross,27603,16
CA,Lake County,6033,Blue Shield of California,70285,18
CA,Lake County,6033,Health Net of California,67138,13
CA,Lake County,6033,Sutter Health Plan,64210,4
CA,Lassen County,6035,Anthem Blue Cross,27603,16
CA,Lassen County,6035,Blue Shield of California,70285,18
CA,Lassen County,6035,Health Net of California,67138,13
CA,Lassen County,6035,Sutter Health Plan,64210,4
CA,Los Angeles County,6037,Anthem Blue Cross,27603,30
CA,Los Angeles County,6037,Blue Shield of California,70285,24
CA,Los Angeles County,6037,Cigna Healthcare,40025,9
CA,Los Angeles County,6037,Health Net Life Insurance Company,99110,10
CA,Los Angeles County,6037,Health Net of California,67138,25
CA,Los Angeles County,6037,Kaiser Foundation Health Plan,40513,20
CA,Los Angeles County,6037,"Local Initiative Health Authority for Los Angeles County, dba L.A. Care Health Plan",92815,8
CA,Los Angeles County,6037,Oscar Health Plan of California,10544,11
CA,Madera County,6039,Anthem Blue Cross,27603,23
CA,Madera County,6039,Blue Shield of California,70285,12
CA,Madera County,6039,Health Net of California,67138,13
CA,Madera County,6039,Kaiser Foundation Health Plan,40513,20
CA,Marin County,6041,Anthem Blue Cross,27603,16
CA,Marin County,6041,Blue Shield of California,70285,18
CA,Marin County,6041,Health Net Life Insurance Company,99110,18
CA,Marin County,6041,Kaiser Foundation Health Plan,40513,20
CA,Marin County,6041,Sutter Health Plan,64210,4
CA,Marin County,6041,Western Health Advantage,93689,11
CA,Mariposa County,6043,Anthem Blue Cross,27603,16
CA,Mariposa County,6043,Blue Shield of California,70285,18
CA,Mariposa County,6043,Health Net Life Insurance Company,99110,18
CA,Mariposa County,6043,Kaiser Foundation Health Plan,40513,20
CA,Mariposa County,6043,Sutter Health Plan,64210,4
CA,Mendocino County,6045,Anthem Blue Cross,27603,16
CA,Mendocino County,6045,Blue Shield of California,70285,18
CA,Mendocino County,6045,Health Net of California,67138,13
CA,Mendocino County,6045,Sutter Health Plan,64210,4
CA,Merced County,6047,Anthem Blue Cross,27603,16
CA,Merced County,6047,Blue Shield of California,70285,18
CA,Merced County,6047,Health Net Life Insurance Company,99110,18
CA,Merced County,6047,Sutter Health Plan,64210,4
CA,Modoc County,6049,Anthem Blue Cross,27603,16
CA,Modoc County,6049,Blue Shield of California,70285,18
CA,Modoc County,6049,Health Net of California,67138,13
CA,Modoc County,6049,Sutter Health Plan,64210,4
CA,Mono County,6051,Anthem Blue Cross,27603,16
CA,Mono County,6051,Blue Shield of California,70285,12
CA,Monterey County,6053,Anthem Blue Cross,27603,16
CA,Monterey County,6053,Blue Shield of California,70285,18
CA,Monterey County,6053,Health Net Life Insurance Company,99110,18
CA,Monterey County,6053,Sutter Health Plan,64210,4
CA,Napa County,6055,Anthem Blue Cross,27603,16
CA,Napa County,6055,Blue Shield of California,70285,18
CA,Napa County,6055,Health Net Life Insurance Company,99110,18
CA,Napa County,6055,Kaiser Foundation Health Plan,40513,20
CA,Napa County,6055,Sutter Health Plan,64210,4
CA,Napa County,6055,Western Health Advantage,93689,11
CA,Nevada County,6057,Anthem Blue Cross,27603,16
CA,Nevada County,6057,Blue Shield of California,70285,18
CA,Nevada County,6057,Health Net of California,67138,13
CA,Nevada County,6057,Sutter Health Plan,64210,4
CA,Orange County,6059,Anthem Blue Cross,27603,23
CA,Orange County,6059,Blue Shield of California,70285,18
CA,Orange County,6059,Cigna Healthcare,40025,9
CA,Orange County,6059,Health Net Life Insurance Company,99110,10
CA,Orange County,6059,Health Net of California,67138,16
CA,Orange County,6059,Kaiser Foundation Health Plan,40513,20
CA,Orange County,6059,Oscar Health Plan of California,10544,11
CA,Placer County,6061,Anthem Blue Cross,27603,23
CA,Placer County,6061,Blue Shield of California,70285,18
CA,Placer County,6061,Health Net of California,67138,13
CA,Placer County,6061,Kaiser Foundation Health Plan,40513,20
CA,Placer County,6061,Sutter Health Plan,64210,4
CA,Placer County,6061,Western Health Advantage,93689,11
CA,Plumas County,6063,Anthem Blue Cross,27603,16
CA,Plumas County,6063,Blue Shield of California,70285,18
CA,Plumas County,6063,Health Net of California,67138,13
CA,Plumas County,6063,Sutter Health Plan,64210,4
CA,Riverside County,6065,Anthem Blue Cross,27603,23
CA,Riverside County,6065,Blue Shield of California,70285,18
CA,Riverside County,6065,Cigna Healthcare,40025,9
CA,Riverside County,6065,Health Net Life Insurance Company,99110,10
CA,Riverside County,6065,Health Net of California,67138,16
CA,Riverside County,6065,Kaiser Foundation Health Plan,40513,20
CA,Sacramento County,6067,Anthem Blue Cross,27603,23
CA,Sacramento County,6067,Blue Shield of California,70285,18
CA,Sacramento County,6067,Health Net of California,67138,13
CA,Sacramento County,6067,Kaiser Foundation Health Plan,40513,20
CA,Sacramento County,6067,Sutter Health Plan,64210,4
CA,Sacramento County,6067,Western Health Advantage,93689,11
CA,San Benito County,6069,Anthem Blue Cross,27603,16
CA,San Benito County,6069,Blue Shield of California,70285,18
CA,San Benito County,6069,Health Net Life Insurance Company,99110,18
CA,San Benito County,6069,Sutter Health Plan,64210,4
CA,San Bernardino County,6071,Anthem Blue Cross,27603,23
CA,San Bernardino County,6071,Blue Shield of California,70285,18
CA,San Bernardino County,6071,Cigna Healthcare,40025,9
CA,San Bernardino County,6071,Health Net Life Insurance Company,99110,10
CA,San Bernardino County,6071,Health Net of California,67138,16
CA,San Bernardino County,6071,Kaiser Foundation Health Plan,40513,20
CA,San Diego County,6073,Anthem Blue Cross,27603,23
CA,San Diego County,6073,Blue Shield of California,70285,18
CA,San Diego County,6073,Cigna Healthcare,40025,9
CA,San Diego County,6073,Health Net Life Insurance Company,99110,10
CA,San Diego County,6073,Health Net of California,67138,16
CA,San Diego County,6073,Kaiser Foundation Health Plan,40513,20
CA,San Diego County,6073,Sharp Health Plans,92499,9
CA,San Francisco County,6075,Anthem Blue Cross,27603,16
CA,San Francisco County,6075,Blue Shield of California,70285,18
CA,San Francisco County,6075,Chinese Community Health Plan,47579,12
CA,San Francisco County,6075,Cigna Healthcare,40025,9
CA,San Francisco County,6075,Health Net Life Insurance Company,99110,18
CA,San Francisco County,6075,Kaiser Foundation Health Plan,40513,20
CA,San Francisco County,6075,Oscar Health Plan of California,10544,11
CA,San Francisco County,6075,Sutter Health Plan,64210,4
CA,San Joaquin County,6077,Anthem Blue Cross,27603,16
CA,San Joaquin County,6077,Blue Shield of California,70285,18
CA,San Joaquin County,6077,Health Net Life Insurance Company,99110,18
CA,San Joaquin County,6077,Kaiser Foundation Health Plan,40513,20
CA,San Joaquin County,6077,Sutter Health Plan,64210,4
CA,San Luis Obispo County,6079,Anthem Blue Cross,27603,16
CA,San Luis Obispo County,6079,Blue Shield of California,70285,18
CA,San Mateo County,6081,Anthem Blue Cross,27603,16
CA,San Mateo County,6081,Blue Shield of California,70285,18
CA,San Mateo County,6081,Chinese Community Health Plan,47579,12
CA,San Mateo County,6081,Cigna Healthcare,40025,9
CA,San Mateo County,6081,Health Net Life Insurance Company,99110,18
CA,San Mateo County,6081,Kaiser Foundation Health Plan,40513,20
CA,San Mateo County,6081,Sutter Health Plan,64210,4
CA,Santa Barbara County,6083,Anthem Blue Cross,27603,16
CA,Santa Barbara County,6083,Blue Shield of California,70285,18
CA,Santa Clara County,6085,Anthem Blue Cross,27603,23
CA,Santa Clara County,6085,Blue Shield of California,70285,18
CA,Santa Clara County,6085,Cigna Healthcare,40025,9
CA,Santa Clara County,6085,County of Santa Clara dba Valley Health Plan,84014,8
CA,Santa Clara County,6085,Health Net Life Insurance Company,99110,10
CA,Santa Clara County,6085,Health Net of California,67138,13
CA,Santa Clara County,6085,Kaiser Foundation Health Plan,40513,20
CA,Santa Clara County,6085,Sutter Health Plan,64210,4
CA,Santa Cruz County,6087,Anthem Blue Cross,27603,16
CA,Santa Cruz County,6087,Blue Shield of California,70285,18
CA,Santa Cruz County,6087,Health Net Life Insurance Company,99110,18
CA,Santa Cruz County,6087,Kaiser Foundation Health Plan,40513,20
CA,Santa Cruz County,6087,Sutter Health Plan,64210,4
CA,Shasta County,6089,Anthem Blue Cross,27603,16
CA,Shasta County,6089,Blue Shield of California,70285,18
CA,Shasta County,6089,Health Net of California,67138,13
CA,Shasta County,6089,Sutter Health Plan,64210,4
CA,Sierra County,6091,Anthem Blue Cross,27603,16
CA,Sierra County,6091,Blue Shield of California,70285,18
CA,Sierra County,6091,Health Net of California,67138,13
CA,Sierra County,6091,Sutter Health Plan,64210,4
CA,Siskiyou County,6093,Anthem Blue Cross,27603,16
CA,Siskiyou County,6093,Blue Shield of California,70285,18
CA,Siskiyou County,6093,Health Net of California,67138,13
CA,Siskiyou County,6093,Sutter Health Plan,64210,4
CA,Solano County,6095,Anthem Blue Cross,27603,16
CA,Solano County,6095,Blue Shield of California,70285,18
CA,Solano County,6095,Health Net Life Insurance Company,99110,18
CA,Solano County,6095,Kaiser Foundation Health Plan,40513,20
CA,Solano County,6095,Sutter Health Plan,64210,4
CA,Solano County,6095,Western Health Advantage,93689,11
CA,Sonoma County,6097,Anthem Blue Cross,27603,16
CA,Sonoma County,6097,Blue Shield of California,70285,18
CA,Sonoma County,6097,Health Net Life Insurance Company,99110,18
CA,Sonoma County,6097,Kaiser Foundation Health Plan,40513,20
CA,Sonoma County,6097,Sutter Health Plan,64210,4
CA,Sonoma County,6097,Western Health Advantage,93689,11
CA,Stanislaus County,6099,Anthem Blue Cross,27603,16
CA,Stanislaus County,6099,Blue Shield of California,70285,18
CA,Stanislaus County,6099,Health Net Life Insurance Company,99110,18
CA,Stanislaus County,6099,Kaiser Foundation Health Plan,40513,20
CA,Stanislaus County,6099,Sutter Health Plan,64210,4
CA,Sutter County,6101,Anthem Blue Cross,27603,16
CA,Sutter County,6101,Blue Shield of California,70285,18
CA,Sutter County,6101,Health Net of California,67138,13
CA,Sutter County,6101,Kaiser Foundation Health Plan,40513,20
CA,Sutter County,6101,Sutter Health Plan,64210,4
CA,Tehama County,6103,Anthem Blue Cross,27603,16
CA,Tehama County,6103,Blue Shield of California,70285,18
CA,Tehama County,6103,Health Net of California,67138,13
CA,Tehama County,6103,Sutter Health Plan,64210,4
CA,Trinity County,6105,Anthem Blue Cross,27603,16
CA,Trinity County,6105,Blue Shield of California,70285,18
CA,Trinity County,6105,Health Net of California,67138,13
CA,Trinity County,6105,Sutter Health Plan,64210,4
CA,Tulare County,6107,Anthem Blue Cross,27603,16
CA,Tulare County,6107,Blue Shield of California,70285,18
CA,Tulare County,6107,Health Net Life Insurance Company,99110,18
CA,Tulare County,6107,Kaiser Foundation Health Plan,40513,20
CA,Tulare County,6107,Sutter Health Plan,64210,4
CA,Tuolumne County,6109,Anthem Blue Cross,27603,16
CA,Tuolumne County,6109,Blue Shield of California,70285,18
CA,Tuolumne County,6109,Health Net of California,67138,13
CA,Tuolumne County,6109,Sutter Health Plan,64210,4
CA,Ventura County,6111,Anthem Blue Cross,27603,16
CA,Ventura County,6111,Blue Shield of California,70285,18
